Country Name,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Chile,CHL,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,45.62964,51.95391,56.70928,60.47618,62.12755,60.96882,61.764,63.30833,64.69821,67.03002,66.79972,67.87279,66.86305,71.61254,74.12215,77.49267,78.77506,..,..,79.26614,75.95974,92.13882,92.54825,74.57637,..,..,..,..,80.51499,83.06829,86.49053,..,89.72922,91.87159,93.04033,94.11034,94.20918,93.27168,92.58759,90.28343,91.39967,91.85566,91.08459,100.07972,101.11848,102.11846,102.09368,102.02842,102.38938,..,..
Chile,CHL,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.07606,1.05398,1.05288,1.06486,1.09388,1.08866,1.10822,1.08486,1.07903,1.08983,1.08346,1.09581,1.05344,1.05142,1.04485,1.05068,1.04625,..,..,1.04296,1.05185,1.01318,1.02599,1.05372,..,..,..,..,1.04093,1.03882,1.02254,..,1.01757,1.01299,1.01419,1.01299,1.02031,1.02558,1.0262,1.02922,1.03084,1.03058,1.03539,1.00963,1.00856,1.00654,1.00613,1.00381,1.00042,..,..
Chile,CHL,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,42.40429,49.29286,53.86094,56.79253,56.79542,56.00359,55.73267,58.35641,59.95958,61.50475,61.65403,61.93836,63.47127,68.11007,70.94071,73.7546,75.29248,..,..,76.00131,72.21525,90.9401,90.20361,70.77432,..,..,..,..,77.34928,79.96431,84.58439,..,88.17961,90.69347,91.73838,92.90392,92.33358,90.94495,90.22352,87.72057,88.66489,89.13009,87.97164,99.12471,100.26068,101.45508,101.4721,101.64105,102.34644,..,..
Chile,CHL,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.72958,76.70014,78.35094,..,82.23989,85.29728,86.81073,89.26333,89.38749,87.97509,86.63343,83.82071,86.17643,86.98061,85.38359,97.32597,98.19834,100.04924,100.60429,101.45404,102.61878,..,..
Chile,CHL,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.1451,79.03531,80.09247,..,83.55048,86.45521,88.23535,90.77455,91.4777,90.15195,88.83396,86.15128,88.30349,88.98711,87.61235,98.42638,99.30089,101.03144,101.53921,102.32783,103.37362,..,..
Chile,CHL,"Gross enrolment ratio, upper secondary, gender parity index (GPI)",UIS.GER.3.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.06571,1.06175,1.0447,..,1.03184,1.02706,1.0328,1.03385,1.04705,1.04985,1.0512,1.05617,1.0497,1.04639,1.05265,1.02248,1.02231,1.01948,1.01844,1.01708,1.01457,..,..
Chile,CHL,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.38876,74.43901,76.66566,..,80.97195,84.17728,85.43322,87.80262,87.36716,85.87133,84.50731,81.56957,84.12239,85.04224,83.23014,96.26279,97.13338,99.10093,99.70087,100.60939,101.8891,..,..
Chile,CHL,"Gross intake ratio to the last grade of lower secondary general education, adjusted gender parity index (GPIA)",UIS.AIR.2.GPV.GLAST.GPIA,1.03402,1.00143,1.02841,1.06405,1.09465,1.06511,1.06277,1.05979,..,..,..,..,..,1.02202,..,..,..,..,..,..,..,..,..,..,..,..,..,1.03212,..,..,..,..,..,..,..,..,..,..,..,..,..,1.00549,1.01114,1.01834,1.01081,1.01246,1.01369,1.00924,1.00043,..,..
Chile,CHL,"Gross intake ratio to the last grade of lower secondary general education, both sexes (%)",SE.SEC.CMPT.LO.ZS,54.69328,61.8549,66.616,68.29408,67.9191,66.71004,67.05893,69.214,..,..,..,..,..,78.88479,..,..,..,..,..,..,..,..,..,..,..,..,..,86.92391,..,..,..,..,..,..,..,..,..,..,..,..,..,94.97574,95.60127,92.37723,96.75612,95.87488,95.62891,93.81433,93.49134,..,..
Chile,CHL,"Gross intake ratio to the last grade of lower secondary general education, female (%)",SE.SEC.CMPT.LO.FE.ZS,55.64583,61.89937,67.58178,70.56758,71.31448,68.96928,69.2456,71.36087,..,..,..,..,..,79.77081,..,..,..,..,..,..,..,..,..,..,..,..,..,88.36536,..,..,..,..,..,..,..,..,..,..,..,..,..,95.2418,96.14614,93.24762,97.29144,96.4865,96.2994,94.25722,93.51183,..,..
Chile,CHL,"Gross intake ratio to the last grade of lower secondary general education, male (%)",SE.SEC.CMPT.LO.MA.ZS,53.75254,61.81098,65.66196,66.04766,64.56445,64.4784,64.89917,67.09446,..,..,..,..,..,78.01395,..,..,..,..,..,..,..,..,..,..,..,..,..,85.5269,..,..,..,..,..,..,..,..,..,..,..,..,..,94.71898,95.07539,91.53704,96.23937,95.28457,94.98143,93.38656,93.47154,..,..
Chile,CHL,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,UIS.YEARS.FC.COMP.1T3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,8,8,8,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,..
Chile,CHL,Number of years of free primary and secondary education guaranteed in legal frameworks,UIS.YEARS.FC.FREE.1T3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,8,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,..
Chile,CHL,Official entrance age to lower secondary education (years),SE.SEC.AGES,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Chile,CHL,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,16,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
Chile,CHL,"Out-of-school adolescents and youth of secondary school age, both sexes (number)",UIS.OFST.2T3.CP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,137400,154859,191062,148442,132978,138338,86129,74501,68290,69784,76438,72079,..,..
Chile,CHL,"Out-of-school adolescents and youth of secondary school age, female (number)",UIS.OFST.2T3.F.CP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64105,72687,89217,69650,62103,64183,42181,36581,33532,34394,38311,37021,..,..
Chile,CHL,"Out-of-school adolescents and youth of secondary school age, male (number)",UIS.OFST.2T3.M.CP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73295,82172,101845,78792,70875,74155,43948,37920,34758,35390,38127,35058,..,..
Chile,CHL,"Out-of-school adolescents of lower secondary school age, both sexes (number)",UIS.OFST.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24656,24496,28769,16601,14275,14792,10723,6457,10698,16167,24632,26107,..,..
Chile,CHL,"Out-of-school adolescents of lower secondary school age, female (number)",UIS.OFST.2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12843,13133,15048,9132,7788,7850,6042,3961,5683,8297,12988,14217,..,..
Chile,CHL,"Out-of-school adolescents of lower secondary school age, male (number)",UIS.OFST.2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11813,11363,13721,7469,6487,6942,4681,2496,5015,7870,11644,11890,..,..
Chile,CHL,"Out-of-school children and adolescents of primary and lower secondary school age, both sexes (number)",UIS.OFST.1T2.CP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73590,65007,91525,58795,63726,65889,68000,63216,65084,61479,58531,45458,..,..
Chile,CHL,"Out-of-school children and adolescents of primary and lower secondary school age, female (number)",UIS.OFST.1T2.F.CP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40448,37383,48292,31144,34146,34829,35976,33837,34502,32497,31818,26216,..,..
Chile,CHL,"Out-of-school children and adolescents of primary and lower secondary school age, male (number)",UIS.OFST.1T2.M.CP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33142,27624,43233,27651,29580,31060,32024,29379,30582,28982,26713,19242,..,..
Chile,CHL,"Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)",UIS.OFST.1T3.CP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,186334,195370,253818,190636,182429,189435,143406,131260,122676,115096,110337,91430,..,..
Chile,CHL,"Out-of-school children, adolescents and youth of primary and secondary school age, female (number)",UIS.OFST.1T3.F.CP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91710,96937,122461,91662,88461,91162,72115,66457,62351,58594,57141,49020,..,..
Chile,CHL,"Out-of-school children, adolescents and youth of primary and secondary school age, male (number)",UIS.OFST.1T3.M.CP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94624,98433,131357,98974,93968,98273,71291,64803,60325,56502,53196,42410,..,..
Chile,CHL,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, adjusted gender parity index (GPIA)",UIS.ROFST.2T3.GPIA.CP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.90539,0.91589,0.90723,0.91567,0.90737,0.89612,0.99372,0.99896,0.99933,1.00595,1.03826,1.08482,..,..
Chile,CHL,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",UIS.ROFST.2T3.CP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.851,8.90702,11.1246,8.80041,8.05769,8.57703,5.45887,4.81949,4.49493,4.64163,5.11848,4.84747,..,..
Chile,CHL,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",UIS.ROFST.2T3.F.CP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.45478,8.50948,10.57446,8.4065,7.65986,8.09945,5.44137,4.81693,4.4934,4.65572,5.22005,5.066,..,..
Chile,CHL,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",UIS.ROFST.2T3.M.CP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.23376,9.29097,11.65581,9.18069,8.44187,9.0383,5.47577,4.82196,4.49641,4.62801,5.02032,4.63628,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, adjusted gender parity index (GPIA)",UIS.ROFST.2.GPIA.CP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.11224,1.16504,1.12019,1.21092,1.19626,1.14654,1.2522,1.39175,1.14833,1.08409,1.13414,1.19219,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.2.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.22034,..,..,0.65926,..,..,0.62832,..,..,0.7,..,0.31507,..,1.45833,..,0.75,..,1.3871,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.2.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.50542,..,..,1.26207,..,..,1.10784,..,..,1.14019,..,0.97917,..,1.07692,..,0.23529,..,0.65385,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, adjusted wealth parity index (household survey data) (WPIA)",UIS.ROFST.H.2.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.8249,..,..,1.9645,..,..,1.77778,..,..,1.88281,..,0.53,..,1.30508,..,1.63636,..,2,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",UIS.ROFST.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.28372,4.35434,5.23668,3.09739,2.72605,2.88218,2.12801,1.30483,2.19392,3.33193,5.04999,5.30411,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, both sexes (household survey data) (%)",UIS.ROFST.H.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.57,..,..,1.12,..,..,0.93,..,..,0.94,..,0.48,..,0.37,..,0.46,..,0.5,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, female (%)",UIS.ROFST.2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.54319,4.75358,5.57788,3.46989,3.02855,3.11444,2.4413,1.62969,2.37304,3.48085,5.41982,5.87885,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, female (household survey data) (%)",UIS.ROFST.H.2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.77,..,..,0.89,..,..,0.71,..,..,0.77,..,0.23,..,0.48,..,0.39,..,0.62,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, female, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.2.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.42652,..,..,1.56395,..,..,1.17857,..,..,1.40833,..,1.78947,..,1.09615,..,0.35714,..,0.87302,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, female, adjusted wealth parity index (household survey data) (WPIA)",UIS.ROFST.H.2.F.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, fourth quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.2.Q4.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, fourth quintile, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.2.Q4.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.5,..,..,1.05319,..,..,1.29688,..,..,1.22807,..,1,..,0,..,1,..,2,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, fourth quintile, both sexes (household survey data) (%)",UIS.ROFST.H.2.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2,..,..,0.8,..,..,0.2,..,..,0.68,..,0.05,..,0.43,..,0.19,..,0.04,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, fourth quintile, female (household survey data) (%)",UIS.ROFST.H.2.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, fourth quintile, female, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.2.Q4.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, fourth quintile, male (household survey data) (%)",UIS.ROFST.H.2.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, fourth quintile, male, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.2.Q4.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, male (%)",UIS.ROFST.2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.03328,3.96907,4.90746,2.73801,2.43416,2.65804,1.82561,0.99126,2.02104,3.18813,4.69281,4.74897,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, male (household survey data) (%)",UIS.ROFST.H.2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.38,..,..,1.35,..,..,1.13,..,..,1.1,..,0.73,..,0.26,..,0.52,..,0.38,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, male, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.2.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.58182,..,..,0.86232,..,..,1.05882,..,..,0.84821,..,0.23171,..,1.03704,..,0.15517,..,0.33333,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, male, adjusted wealth parity index (household survey data) (WPIA)",UIS.ROFST.H.2.M.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, middle quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.2.Q3.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, middle quintile, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.2.Q3.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.84055,..,..,1.53879,..,..,1.27068,..,..,0.68142,..,1.50746,..,0,..,0,..,0.4186,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, middle quintile, both sexes (household survey data) (%)",UIS.ROFST.H.2.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.02,..,..,1.25,..,..,1.06,..,..,1.12,..,0.25,..,0.15,..,0.89,..,0.76,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, middle quintile, female (household survey data) (%)",UIS.ROFST.H.2.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, middle quintile, female, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.2.Q3.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, middle quintile, male (household survey data) (%)",UIS.ROFST.H.2.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, middle quintile, male, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.2.Q3.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, poorest quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.2.Q1.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, poorest quintile, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.2.Q1.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.25,..,..,0.88272,..,..,0.92035,..,..,1.4,..,1.46067,..,1.45745,..,0.31667,..,0.75,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, poorest quintile, both sexes (household survey data) (%)",UIS.ROFST.H.2.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.57,..,..,1.69,..,..,1.26,..,..,1.28,..,0.53,..,0.59,..,0.55,..,0.65,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, poorest quintile, female (household survey data) (%)",UIS.ROFST.H.2.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, poorest quintile, female, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.2.Q1.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, poorest quintile, male (household survey data) (%)",UIS.ROFST.H.2.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, poorest quintile, male, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.2.Q1.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Out-of-school rate for adolescents of lower secondary school age, richest quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.2.Q5.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
